Angle,ReactionTime_s,trials.key_resp.corr,ID,SourceFile,ReactionTime_ms
100.0,1.3949023130116984,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1394.9023130116984
120.0,1.3577789929986466,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1357.7789929986466
120.0,1.4965580439893529,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1496.5580439893529
120.0,3.1148648060043342,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,3114.8648060043342
120.0,1.3253804520063568,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1325.3804520063568
120.0,3.9957321839756337,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,3995.7321839756337
120.0,2.1245742950122803,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2124.5742950122803
120.0,1.096572353009833,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1096.572353009833
120.0,1.825408500008052,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1825.408500008052
120.0,1.2336833380104508,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1233.6833380104508
120.0,1.7276257070188876,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1727.6257070188876
120.0,0.9140446649980732,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,914.0446649980732
120.0,2.774622230004752,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2774.622230004752
120.0,0.9321373340208085,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,932.1373340208085
140.0,1.767728666018229,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1767.728666018229
140.0,2.422587709996151,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2422.587709996151
140.0,1.7854878080252092,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1785.4878080252092
140.0,1.8289353210129775,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1828.9353210129775
140.0,2.3817603710049298,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2381.7603710049298
140.0,2.134531056013657,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2134.531056013657
140.0,1.8060964870091991,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1806.096487009199
140.0,3.5553757899906486,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,3555.3757899906486
140.0,2.465919415000826,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2465.919415000826
140.0,1.445669792999979,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1445.669792999979
140.0,1.6193986189900895,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1619.3986189900895
140.0,1.0605240699951537,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1060.5240699951537
140.0,2.0101131229894236,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2010.1131229894236
160.0,1.8883052110031713,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1888.3052110031713
160.0,1.1302442580054048,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,1130.2442580054048
160.0,2.070487430988578,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,2070.487430988578
160.0,4.295503291010391,1.0,BES240226,BES240226_003_2026-02-24_14h29.30.641.csv,4295.503291010391
